id_job,reason
32497330386022,missing_file
85034863057215,missing_file
74937766362561,missing_file
84469445087381,missing_file
53140294174962,missing_file
56501957593592,missing_file
9729439382127,missing_file
10786565337775,missing_file
19146249953015,missing_file
60680105138154,missing_file
88408704808832,missing_file
90678920158956,missing_file
44918045089054,missing_file
18748296149234,missing_file
51546467440552,missing_file
6364489035688,missing_file
79122789768865,missing_file
88840345241463,missing_file
92017426373244,missing_file
19381348351894,missing_file
22974878014889,missing_file
84632940636049,missing_file
70679768641146,missing_file
2970464587588,missing_file
72916122354441,missing_file
30936251556830,missing_file
46697055089925,missing_file
14085088750132,missing_file
72790218072740,missing_file
40376375794463,missing_file
51463201150292,missing_file
57060906635717,missing_file
32069277578426,missing_file
48894633263264,missing_file
35799008223021,missing_file
74961279988873,missing_file
58637785773729,missing_file
60429348097719,missing_file
16078800704930,missing_file
73401378883835,missing_file
43241373016431,missing_file
48299421718634,missing_file
83990807028659,missing_file
81922629156026,missing_file
16943123544648,missing_file
17453601167258,missing_file
3905237455470,missing_file
16285962542203,missing_file
34090000910224,missing_file
84383725445646,missing_file
69763023868754,missing_file
6264602610599,missing_file
23718215110721,missing_file
40354659616280,missing_file
79633687876701,missing_file
86867557352168,missing_file
32425098808743,missing_file
83869629732239,missing_file
60241320246972,missing_file
21435025516980,missing_file
41151807699929,missing_file
6138362667761,missing_file
67338617051162,missing_file
4791141145808,missing_file
6352448329781,missing_file
19685105499803,missing_file
17572309608206,missing_file
47222151799478,missing_file
82703197230272,missing_file
22799621469091,missing_file
8037526598358,missing_file
42200125787522,missing_file
9888886641041,missing_file
27349264798728,missing_file
90387206294325,missing_file
7217777049033,missing_file
70103963713327,missing_file
37878725552216,missing_file
318266946317,missing_file
67363084969825,missing_file
27085382966220,missing_file
62158491362665,missing_file
44470253089338,missing_file
40300008233894,missing_file
6100836164989,missing_file
63856427197904,missing_file
43464588821427,missing_file
611870990446,missing_file
73497201485439,missing_file
45572191269801,missing_file
88979535962770,missing_file
36838316145502,missing_file
11346994179238,missing_file
4776510521750,missing_file
69082013130656,missing_file
9416541769164,missing_file
49677496960604,missing_file
42222814619371,missing_file
11287659574234,missing_file
80709267076360,missing_file
50644683764055,missing_file
53229095714059,missing_file
9704825863170,missing_file
19059076694915,missing_file
21994017818241,missing_file
31917285245680,missing_file
47992614609697,missing_file
60912667962193,missing_file
16074086462980,missing_file
84694452663733,missing_file
73891131289507,missing_file
36736128300073,missing_file
32167409066132,missing_file
83233057531653,missing_file
21199661580789,missing_file
57770903457549,missing_file
27095625927444,missing_file
88140939903837,missing_file
40544814223210,missing_file
19873885400750,missing_file
76053087460894,missing_file
86538073928088,missing_file
68412674083625,missing_file
31658596659280,missing_file
18872771590716,missing_file
41870876491916,missing_file
88882563117067,missing_file
20825954750461,missing_file
74805863872155,missing_file
34248578439891,missing_file
70544043022631,missing_file
31182595803419,missing_file
57559532167848,missing_file
43819901032836,missing_file
65277262737800,missing_file
69711960935441,missing_file
48989055064689,missing_file
77959124862588,missing_file
15664572828800,missing_file
84414634830392,missing_file
4716213192988,missing_file
9251096412450,missing_file
12953678344290,missing_file
81740442549755,missing_file
72803640989226,missing_file
69962610779350,missing_file
68247353620064,missing_file
75353805903386,missing_file
52409775375494,missing_file
21235524683208,missing_file
56970341495879,missing_file
60841403579178,missing_file
89457640180864,missing_file
48748162356048,missing_file
59794528365333,missing_file
82359314825708,missing_file
79752784989297,missing_file
12614928414609,missing_file
13807263841886,missing_file
63936030991542,missing_file
9215707895781,missing_file
79625965520939,missing_file
25130413266192,missing_file
67077939247378,missing_file
4425850409533,missing_file
70111550586495,missing_file
58894483713847,missing_file
54393308070484,missing_file
42593640063915,missing_file
31925760888381,missing_file
21250765059756,missing_file
92155227186910,missing_file
73257533986969,missing_file
65673030629249,missing_file
11944363863450,missing_file
28413034292246,missing_file
66719613962812,missing_file
30678740588343,missing_file
76302472508313,missing_file
50263491050671,missing_file
11487492208542,missing_file
42998601460084,missing_file
33964623541663,missing_file
88822414940184,missing_file
88670125939667,missing_file
35038094040960,missing_file
67192758014244,missing_file
84098993385867,missing_file
90723516046542,missing_file
23154786620012,missing_file
12297951606178,missing_file
49503465550310,missing_file
57432838685512,missing_file
61797151244904,missing_file
9180786060789,missing_file
69038838281528,missing_file
78366581836217,missing_file
51051415745187,missing_file
5656979041408,missing_file
37537485588907,missing_file
12389090938216,missing_file
77964369474464,missing_file
89498901565780,missing_file
16036980489629,missing_file
78284406161331,missing_file
36907892063779,missing_file
30668583740475,missing_file
5137128091980,missing_file
86215782744679,missing_file
14032397720352,missing_file
23452189326709,missing_file
76286959345667,missing_file
31181409106014,missing_file
38317404954239,missing_file
24624234742419,missing_file
67149943455082,missing_file
45486829178613,missing_file
28450045807706,missing_file
20380822770532,missing_file
21898408358998,missing_file
90190073664633,missing_file
65418755580917,missing_file
80798091535365,missing_file
91862726449731,missing_file
54622080164586,missing_file
35688860836940,missing_file
71546453499627,missing_file
8576248495330,missing_file
40544472576999,missing_file
18208121303716,missing_file
44558084489075,missing_file
2578842996485,missing_file
57015391628048,missing_file
61935287783758,missing_file
27981372640213,missing_file
46745798934992,missing_file
81736073885807,missing_file
25433919085707,missing_file
78470399537080,missing_file
21650374973369,missing_file
83600220606080,missing_file
21522669875146,missing_file
31017770255641,missing_file
38490829643372,missing_file
62482316975977,missing_file
36748529920490,missing_file
25909831940913,missing_file
50555099185566,missing_file
86311144083359,missing_file
49585903099601,missing_file
34588449080531,missing_file
27672424350449,missing_file
38025639233690,missing_file
30467554529225,missing_file
10759079310923,missing_file
80533982184232,missing_file
54670475876068,missing_file
84287178842905,missing_file
41485492156909,missing_file
46722030465485,missing_file
55657786352642,missing_file
39126911322141,missing_file
42499559022799,missing_file
6413361070247,missing_file
57537246159358,missing_file
28849611445185,missing_file
6500648688954,missing_file
53263793015594,missing_file
8404033950700,missing_file
4121090934557,missing_file
47393040368423,missing_file
75803865837640,missing_file
85643331620501,missing_file
29971888999392,missing_file
8032986308921,missing_file
18143276119973,missing_file
21050419963799,missing_file
74855432317539,missing_file
70217202692934,missing_file
91507641358208,missing_file
11989668739001,missing_file
76139841699906,missing_file
61830125698919,missing_file
64778721041499,missing_file
8578034440961,missing_file
67021382787983,missing_file
27017143027880,missing_file
63136136876816,missing_file
8872988064293,missing_file
29303799863522,missing_file
73708075405769,missing_file
89164058920282,missing_file
48925809856366,missing_file
1146841342653,missing_file
18383469124234,missing_file
431642968289,missing_file
70870540039644,missing_file
86006788238744,missing_file
68360513679607,missing_file
42595097315175,missing_file
43676602976372,missing_file
44588136363815,missing_file
90722731637505,missing_file
89514801817036,missing_file
69474833080763,missing_file
2700186564389,missing_file
18017544117988,missing_file
81106494550513,missing_file
15237096528245,missing_file
4206001024657,missing_file
34794460431085,missing_file
17655655550473,missing_file
63454104947385,missing_file
27327634857794,missing_file
47817257641143,missing_file
58507977830734,missing_file
81049112865944,missing_file
67760958155010,missing_file
11356882779811,missing_file
12951390934577,missing_file
42248496405965,missing_file
30735620609945,missing_file
24650780767499,missing_file
13590833258930,missing_file
91383992246043,missing_file
54326626477037,missing_file
61660893121856,missing_file
60610766825946,missing_file
45697779333649,missing_file
20343771998342,missing_file
47137702588954,missing_file
58680102958366,missing_file
20065674455028,missing_file
80151063486525,missing_file
85085505908610,missing_file
7784810413319,missing_file
16542123111177,missing_file
71732773724157,missing_file
52222226199658,missing_file
85083861992388,missing_file
27603368928491,missing_file
20383000270486,missing_file
55696767983313,missing_file
62555805780272,missing_file
30826826979622,missing_file
19517278234126,missing_file
68296138319247,missing_file
85909473427294,missing_file
46568136911591,missing_file
72060388109181,missing_file
70823720917092,missing_file
52248276968276,missing_file
9718462237439,missing_file
33581428427349,missing_file
17606865864450,missing_file
71707886171821,missing_file
17548469525273,missing_file
60255200552506,missing_file
29863788971736,missing_file
62110702621352,missing_file
69081123423964,missing_file
10107713619520,missing_file
14605718595200,missing_file
64833821082750,missing_file
48009962314769,missing_file
42304392606981,missing_file
81992166242578,missing_file
31047414564427,missing_file
77416478468472,missing_file
505028769072,missing_file
42614753095708,missing_file
5661867949787,missing_file
64807098958600,missing_file
11931855033119,missing_file
22413451287994,missing_file
30500229394133,missing_file
86404801761933,missing_file
69183479258828,missing_file
24186741635466,missing_file
68945762927118,missing_file
18866686483270,missing_file
41839941069319,missing_file
55964265970860,missing_file
68344355594075,missing_file
85926982186890,missing_file
16829212761081,missing_file
36183484981447,missing_file
85482378897238,missing_file
66993869481847,missing_file
69584648558846,missing_file
51941368095100,missing_file
10307610937380,missing_file
26710624674439,missing_file
40258676286424,missing_file
82171073692183,missing_file
17732851193681,missing_file
69415950379416,missing_file
68966599245244,missing_file
48327031300257,missing_file
19462311323760,missing_file
82070715308079,missing_file
